event_id,player_name,player_id,player_id_resolved,market_key,is_alternate_market,line,side,bookmaker,displayed_odds,reference_p,consensus_p_over,consensus_n_books,consensus_includes_sharp,consensus_dispersion_stdev,self_excluded,theoretical_ev_pct,executable_ev_pct,price_survived_30s,price_survived_60s,quote_age_seconds,provider_timestamp,scan_timestamp,validation_status,actionable,rejection_reason,warning_reason,source_type
fa632e2d144f67960024500509077a4a,Nneka Ogwumike,309,True,player_rebounds,False,8.5,over,rebet,-119.0,0.5258,0.5258,7,True,0.025329,True,-3.2352,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Natasha Howard,385,True,player_rebounds,False,6.5,under,draftkings,-117.0,0.521684,0.478316,8,True,0.00944,True,-3.2433,,,,27.396559,2026-07-28T20:15:18Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Emily Engstler,648,True,player_threes,False,1.5,under,rebet,-255.0,0.694797,0.305203,3,True,0.009636,True,-3.2734,,,,42.396559,2026-07-28T20:15:03Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Leïla Lacan,773,True,player_points,False,12.5,under,draftkings,-113.0,0.513112,0.486888,5,False,0.006143,True,-3.2807,,,,44.396559,2026-07-28T20:15:01Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_points,False,12.5,over,fanduel,104.0,0.47408,0.47408,6,False,0.026452,True,-3.2877,,,,41.396559,2026-07-28T20:15:04Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_points,False,17.5,over,betonlineag,-102.0,0.488337,0.488337,8,False,0.009096,True,-3.2901,,,,38.396559,2026-07-28T20:15:07Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_points,False,11.5,under,betparx,-118.0,0.523373,0.476627,2,True,0.00071,True,-3.309,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_points,False,17.5,under,hardrockbet,-115.0,0.516847,0.483153,8,True,0.00897,True,-3.3721,,,,40.396559,2026-07-28T20:15:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Flau'jae Johnson,67080,True,player_threes,False,1.5,under,betparx,-190.0,0.633079,0.366921,8,True,0.010758,True,-3.3722,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Flau'jae Johnson,67080,True,player_threes,False,1.5,under,hardrockbet,-190.0,0.633079,0.366921,8,True,0.010758,True,-3.3722,,,,46.396559,2026-07-28T20:14:59Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_assists,False,6.5,under,espnbet,115.0,0.449401,0.550599,8,True,0.012266,True,-3.3788,,,,25.396559,2026-07-28T20:15:20Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_points,False,11.5,over,betonlineag,-103.0,0.490225,0.490225,2,False,0.012888,True,-3.3828,,,,31.396559,2026-07-28T20:15:14Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Kayla McBride,374,True,player_points,False,17.5,under,draftkings,-105.0,0.494832,0.505168,6,True,0.014043,True,-3.3899,,,,27.396559,2026-07-28T20:15:18Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Kelsey Mitchell,533,True,player_threes,False,2.5,over,draftkings,-149.0,0.578089,0.578089,8,True,0.011216,True,-3.3932,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_points,False,20.5,over,fanduel,-104.0,0.492444,0.492444,6,True,0.02477,True,-3.4052,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Caitlin Clark,708,True,player_threes,False,2.5,over,fanduel,110.0,0.459748,0.459748,8,True,0.004035,True,-3.4528,,,,41.396559,2026-07-28T20:15:04Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Dominique Malonga,758,True,player_points,False,17.5,under,fanduel,-106.0,0.496794,0.503206,6,False,0.009594,True,-3.4533,,,,41.396559,2026-07-28T20:15:04Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,NaLyssa Smith,645,True,player_rebounds,False,5.5,over,fanduel,108.0,0.464142,0.464142,8,True,0.009857,True,-3.4585,,,,32.396559,2026-07-28T20:15:13Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Rae Burrell,640,True,player_points,False,14.5,under,fanduel,104.0,0.473243,0.526757,7,True,0.021832,True,-3.4585,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Isabelle Harrison,455,True,player_points,False,11.5,over,fanduel,100.0,0.482669,0.482669,7,True,0.020683,True,-3.4661,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Caitlin Clark,708,True,player_points,False,20.5,over,betonlineag,-116.0,0.518408,0.518408,8,False,0.012794,True,-3.4688,,,,31.396559,2026-07-28T20:15:14Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_rebounds,False,3.5,over,fanduel,142.0,0.398829,0.398829,6,True,0.007602,True,-3.4834,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_threes,False,1.5,over,espnbet,105.0,0.470749,0.470749,8,True,0.009497,True,-3.4964,,,,17.396559,2026-07-28T20:15:28Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_rebounds,False,2.5,over,fliff,-165.0,0.600791,0.600791,1,False,0.0,True,-3.5094,,,,14.396559,2026-07-28T20:15:31Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Michaela Onyenwere,615,True,player_points,False,9.5,under,fanduel,-110.0,0.505384,0.494616,7,True,0.021248,True,-3.5176,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Michaela Onyenwere,615,True,player_points,False,9.5,over,espnbet,-110.0,0.505384,0.505384,7,True,0.022284,True,-3.5176,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_rebounds,False,6.5,under,fliff,-110.0,0.505359,0.494641,8,True,0.015345,True,-3.5223,,,,28.396559,2026-07-28T20:15:17Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Awa Fam,67076,True,player_rebounds,False,6.5,under,hardrockbet,-110.0,0.505359,0.494641,8,True,0.015345,True,-3.5223,,,,46.396559,2026-07-28T20:14:59Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Jonquel Jones,465,True,player_rebounds,False,9.5,over,fanduel,114.0,0.450751,0.450751,7,True,0.011794,True,-3.5393,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Natasha Howard,385,True,player_points,False,12.5,under,draftkings,-113.0,0.511663,0.488337,8,True,0.010378,True,-3.5538,,,,27.396559,2026-07-28T20:15:18Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Aneesah Morrow,757,True,player_points,False,9.5,under,draftkings,-130.0,0.545127,0.454873,1,False,0.0,True,-3.5544,,,,44.396559,2026-07-28T20:15:01Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Courtney Williams,456,True,player_rebounds,False,4.5,over,hardrockbet,-110.0,0.505168,0.505168,8,True,0.009471,True,-3.5588,,,,40.396559,2026-07-28T20:15:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Ariel Atkins,544,True,player_rebounds,False,2.5,over,rebet,-161.0,0.594896,0.594896,4,True,0.005029,True,-3.5603,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Napheesa Collier,573,True,player_points,False,18.5,under,fanduel,-104.0,0.491424,0.508576,5,True,0.003615,True,-3.6054,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Sabrina Ionescu,591,True,player_rebounds,False,4.5,under,williamhill_us,-157.0,0.588816,0.411184,7,True,0.006732,True,-3.6142,,,,83.396559,2026-07-28T20:14:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Michaela Onyenwere,615,True,player_threes,False,1.5,under,draftkings,-162.0,0.59596,0.40404,7,True,0.010844,True,-3.6164,,,,44.396559,2026-07-28T20:15:01Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Nneka Ogwumike,309,True,player_rebounds,False,8.5,under,fanduel,-104.0,0.491263,0.508737,7,True,0.025791,True,-3.637,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_rebounds,False,3.5,under,williamhill_us,-160.0,0.592815,0.407185,6,True,0.009568,True,-3.6676,,,,112.396559,2026-07-28T20:13:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_rebounds,False,3.5,under,espnbet,-160.0,0.592815,0.407185,6,True,0.010954,True,-3.6676,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Flau'jae Johnson,67080,True,player_points,False,14.5,over,fanduel,-106.0,0.495663,0.495663,8,True,0.01428,True,-3.6731,,,,41.396559,2026-07-28T20:15:04Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Flau'jae Johnson,67080,True,player_points,False,14.5,over,betparx,-106.0,0.495663,0.495663,8,True,0.012508,True,-3.6731,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Aneesah Morrow,757,True,player_points,False,9.5,over,williamhill_us,105.0,0.469867,0.469867,1,False,0.0,True,-3.6774,,,,112.396559,2026-07-28T20:13:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Jonquel Jones,465,True,player_threes,False,1.5,over,draftkings,-124.0,0.533079,0.533079,8,True,0.009958,True,-3.7018,,,,132.396559,2026-07-28T20:13:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Chelsea Gray,410,True,player_points,False,11.5,under,draftkings,-108.0,0.5,0.5,8,True,0.005819,True,-3.7037,,,,23.396559,2026-07-28T20:15:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Isabelle Harrison,455,True,player_points,False,11.5,under,draftkings,-123.0,0.531136,0.468864,7,True,0.021419,True,-3.7045,,,,27.396559,2026-07-28T20:15:18Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Emily Engstler,648,True,player_points,False,9.5,over,betparx,102.0,0.476627,0.476627,6,True,0.003634,True,-3.7214,,,,107.396559,2026-07-28T20:13:58Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,A'ja Wilson,535,True,player_rebounds,False,9.5,over,fanduel,-110.0,0.504288,0.504288,6,True,0.018788,True,-3.7268,,,,32.396559,2026-07-28T20:15:13Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Bridget Carleton,562,True,player_assists,False,2.5,under,rebet,-202.0,0.643864,0.356136,1,True,0.0,True,-3.7392,,,,42.396559,2026-07-28T20:15:03Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_rebounds,False,4.5,under,espnbet,100.0,0.481261,0.518739,8,True,0.018597,True,-3.7477,,,,25.396559,2026-07-28T20:15:20Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Rae Burrell,640,True,player_rebounds,False,2.5,under,draftkings,-123.0,0.530854,0.469146,5,True,0.01179,True,-3.7557,,,,132.396559,2026-07-28T20:13:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Rae Burrell,640,True,player_assists,False,2.5,over,draftkings,-145.0,0.569597,0.569597,7,True,0.012598,True,-3.7577,,,,132.396559,2026-07-28T20:13:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Rae Burrell,640,True,player_assists,False,2.5,over,betonlineag,-145.0,0.569597,0.569597,7,False,0.013586,True,-3.7577,,,,12.396559,2026-07-28T20:15:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Rae Burrell,640,True,player_assists,False,2.5,over,rebet,-145.0,0.569597,0.569597,7,True,0.013057,True,-3.7577,,,,52.396559,2026-07-28T20:14:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Megan DiLeo,579,True,player_points,False,13.5,over,draftkings,-103.0,0.488276,0.488276,4,False,0.022982,True,-3.7669,,,,23.396559,2026-07-28T20:15:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Erica Wheeler,425,True,player_assists,False,6.5,over,betonlineag,118.0,0.4414,0.4414,4,False,0.010611,True,-3.7747,,,,12.396559,2026-07-28T20:15:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Nneka Ogwumike,309,True,player_assists,False,3.5,under,draftkings,-161.0,0.593572,0.406428,6,True,0.018488,True,-3.775,,,,132.396559,2026-07-28T20:13:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_rebounds,False,3.5,under,williamhill_us,-170.0,0.605838,0.394162,6,True,0.01051,True,-3.7786,,,,112.396559,2026-07-28T20:13:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,A'ja Wilson,535,True,player_assists,False,3.5,under,williamhill_us,-152.0,0.580382,0.419618,6,True,0.028465,True,-3.7788,,,,100.396559,2026-07-28T20:14:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Sophie Cunningham,558,True,player_rebounds,False,2.5,under,draftkings,-151.0,0.578763,0.421237,5,True,0.007995,True,-3.7951,,,,26.396559,2026-07-28T20:15:19Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Emily Engstler,648,True,player_threes,False,1.5,under,espnbet,-260.0,0.694797,0.305203,3,True,0.005724,True,-3.7974,,,,19.396559,2026-07-28T20:15:26Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Natisha Hiedeman,580,True,player_assists,False,4.5,over,rebet,-153.0,0.581768,0.581768,4,True,0.008043,True,-3.7992,,,,48.396559,2026-07-28T20:14:57Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Courtney Williams,456,True,player_points,False,13.5,under,fanduel,-113.0,0.510336,0.489664,8,True,0.005649,True,-3.8039,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_threes,False,1.5,under,rebet,-212.0,0.653592,0.346408,7,True,0.014101,True,-3.811,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Aliyah Boston,676,True,player_points,False,15.5,over,fanduel,-102.0,0.485666,0.485666,8,True,0.007094,True,-3.819,,,,41.396559,2026-07-28T20:15:04Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_threes,False,2.5,under,hardrockbet,115.0,0.447327,0.552673,8,True,0.011013,True,-3.8248,,,,40.396559,2026-07-28T20:15:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Olivia Miles,67053,True,player_threes,False,1.5,under,espnbet,-215.0,0.656358,0.343642,8,True,0.019804,True,-3.8359,,,,25.396559,2026-07-28T20:15:20Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Napheesa Collier,573,True,player_threes,False,1.5,under,betparx,-205.0,0.646305,0.353695,8,True,0.009121,True,-3.8424,,,,42.396559,2026-07-28T20:15:03Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Sabrina Ionescu,591,True,player_rebounds,False,4.5,under,draftkings,-158.0,0.588816,0.411184,7,True,0.006322,True,-3.8516,,,,132.396559,2026-07-28T20:13:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Kelsey Mitchell,533,True,player_assists,False,2.5,over,rebet,107.0,0.464431,0.464431,5,True,0.024143,True,-3.8628,,,,48.396559,2026-07-28T20:14:57Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Kayla McBride,374,True,player_rebounds,False,2.5,over,hardrockbet,-155.0,0.584362,0.584362,7,True,0.010155,True,-3.8631,,,,40.396559,2026-07-28T20:15:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Sabrina Ionescu,591,True,player_assists,False,5.5,under,draftkings,-160.0,0.591601,0.408399,5,True,0.002565,True,-3.8649,,,,132.396559,2026-07-28T20:13:33Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Caitlin Clark,708,True,player_rebounds,False,3.5,over,fliff,-130.0,0.543301,0.543301,8,True,0.002846,True,-3.8775,,,,28.396559,2026-07-28T20:15:17Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Napheesa Collier,573,True,player_points,False,19.5,under,hardrockbet,-115.0,0.514012,0.485988,2,False,0.017125,True,-3.9022,,,,40.396559,2026-07-28T20:15:05Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,insufficient_consensus_books,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Sabrina Ionescu,591,True,player_threes,False,2.5,over,fanduel,124.0,0.428981,0.428981,8,True,0.009924,True,-3.9082,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,A'ja Wilson,535,True,player_rebounds,False,9.5,under,draftkings,-111.0,0.505411,0.494589,6,True,0.017181,True,-3.9263,,,,23.396559,2026-07-28T20:15:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Michaela Onyenwere,615,True,player_points,False,9.5,under,draftkings,-111.0,0.505384,0.494616,7,True,0.021261,True,-3.9315,,,,44.396559,2026-07-28T20:15:01Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Michaela Onyenwere,615,True,player_points,False,9.5,under,betonlineag,-111.0,0.505384,0.494616,7,False,0.021688,True,-3.9315,,,,53.396559,2026-07-28T20:14:52Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Sonia Citron,736,True,player_threes,False,1.5,under,williamhill_us,-213.0,0.653592,0.346408,7,True,0.014092,True,-3.9557,,,,112.396559,2026-07-28T20:13:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
e4dc370d08264200533bf3816f82c622,Leïla Lacan,773,True,player_assists,False,4.5,under,williamhill_us,-141.0,0.561905,0.438095,7,True,0.010885,True,-3.9581,,,,112.396559,2026-07-28T20:13:53Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
606c87e74c7cc6048113e44a4f33506f,Chelsea Gray,410,True,player_rebounds,False,3.5,under,draftkings,-125.0,0.533546,0.466454,8,True,0.005774,True,-3.9618,,,,23.396559,2026-07-28T20:15:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Pauline Astier,66925,True,player_assists,False,3.5,over,williamhill_us,110.0,0.457276,0.457276,5,True,0.012671,True,-3.9721,,,,83.396559,2026-07-28T20:14:22Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Ariel Atkins,544,True,player_threes,False,1.5,under,fanduel,-166.0,0.599206,0.400794,5,True,0.004064,True,-3.9826,,,,4.396559,2026-07-28T20:15:41Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Kayla McBride,374,True,player_points,False,17.5,over,fanduel,-114.0,0.511428,0.511428,6,True,0.016623,True,-3.9951,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Courtney Williams,456,True,player_assists,False,4.5,under,betparx,-159.0,0.589099,0.410901,3,False,0.009648,True,-4.0399,,,,42.396559,2026-07-28T20:15:03Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Natasha Howard,385,True,player_assists,False,2.5,under,fliff,-105.0,0.491503,0.508497,5,True,0.00956,True,-4.04,,,,14.396559,2026-07-28T20:15:31Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
786c1161bd8d7bbab01efa2e850df8bb,Marina Mabrey,569,True,player_threes,False,2.5,over,fanduel,-138.0,0.556391,0.556391,8,True,0.012684,True,-4.0428,,,,34.396559,2026-07-28T20:15:11Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
fa632e2d144f67960024500509077a4a,Jonquel Jones,465,True,player_threes,False,1.5,over,hardrockbet,-125.0,0.533079,0.533079,8,True,0.009929,True,-4.0457,,,,29.396559,2026-07-28T20:15:16Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
c2e520af9bd7e828a76959862d941068,Natisha Hiedeman,580,True,player_assists,False,4.5,over,betonlineag,-154.0,0.581768,0.581768,4,False,0.00919,True,-4.0461,,,,31.396559,2026-07-28T20:15:14Z,2026-07-28T20:15:45.396559+00:00,PENDING_VALIDATION,False,,,MARKET_DISLOCATION
