game_id,player_id,player_name,stat,pmf_column,n_atoms,all_finite,all_nonnegative,stored_atom_mass,overflow_probability,total_mass,normalization_error,support_min,support_max,predictive_mean,predictive_variance,zero_probability,p_dnp,pmf_hash,issues,model_status,calibration_status
24969,408,Natasha Cloud,reb_ast,active_pmf_json,61,True,True,1.0000000100000004,0.0,1.0000000100000004,1.00000003833145e-08,0.0,60.0,11.516466940000003,64.03130812617714,0.01288365,0.045454545454545456,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,,,
24969,408,Natasha Cloud,pts_reb_ast,active_pmf_json,61,True,True,1.0000000100000004,0.0,1.0000000100000004,1.00000003833145e-08,0.0,60.0,11.516466940000003,64.03130812617714,0.01288365,0.045454545454545456,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,,,
24969,409,Elizabeth Williams,stocks,active_pmf_json,61,True,True,1.0000000199999999,0.0,1.0000000199999999,1.999999987845058e-08,0.0,60.0,7.559208729999997,59.86933080912451,0.09680075,0.023474178403755867,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,,,
24969,409,Elizabeth Williams,pts_ast,active_pmf_json,61,True,True,1.0000000199999999,0.0,1.0000000199999999,1.999999987845058e-08,0.0,60.0,7.559208729999997,59.86933080912451,0.09680075,0.023474178403755867,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,,,
24969,409,Elizabeth Williams,pts_reb,active_pmf_json,61,True,True,1.0000000199999999,0.0,1.0000000199999999,1.999999987845058e-08,0.0,60.0,7.559208729999997,59.86933080912451,0.09680075,0.023474178403755867,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,,,
24969,409,Elizabeth Williams,reb_ast,active_pmf_json,61,True,True,1.0000000199999999,0.0,1.0000000199999999,1.999999987845058e-08,0.0,60.0,7.559208729999997,59.86933080912451,0.09680075,0.023474178403755867,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,,,
24969,409,Elizabeth Williams,pts_reb_ast,active_pmf_json,61,True,True,1.0000000199999999,0.0,1.0000000199999999,1.999999987845058e-08,0.0,60.0,7.559208729999997,59.86933080912451,0.09680075,0.023474178403755867,190b28ebe7ad27a3742e1fc87d0a446113670b5078dcbed70a38774f672aa724,,,
24969,410,Chelsea Gray,stocks,active_pmf_json,61,True,True,0.9999999999999997,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,60.0,16.965692749999995,122.62823734259742,0.00546364,0.018421052631578946,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,,,
24969,410,Chelsea Gray,pts_ast,active_pmf_json,61,True,True,0.9999999999999997,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,60.0,16.965692749999995,122.62823734259742,0.00546364,0.018421052631578946,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,,,
24969,410,Chelsea Gray,pts_reb,active_pmf_json,61,True,True,0.9999999999999997,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,60.0,16.965692749999995,122.62823734259742,0.00546364,0.018421052631578946,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,,,
24969,410,Chelsea Gray,reb_ast,active_pmf_json,61,True,True,0.9999999999999997,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,60.0,16.965692749999995,122.62823734259742,0.00546364,0.018421052631578946,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,,,
24969,410,Chelsea Gray,pts_reb_ast,active_pmf_json,61,True,True,0.9999999999999997,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,60.0,16.965692749999995,122.62823734259742,0.00546364,0.018421052631578946,0a3dced5cb89ea46b120a9195f6ae4708a51b964d4006580d46465ec532fef8d,,,
