game_id,player_id,player_name,stat,book,market_key,period,line,raw_over_odds,raw_under_odds,no_vig_market_prob_over,no_vig_market_prob_under,p_over_win,p_under_win,p_push,p_over_settled,p_under_settled,frozen_model_probability_over,delivered_model_prob_over_final,reproduces_delivered_model_price,model_minus_market_over,pmf_hash,registry_pmf_hash,quote_hash,prediction_timestamp,quote_timestamp,pmf_column_used,audit_label
24969,408,Natasha Cloud,fg3m,fanduel,player_threes,game,1.5,178.0,-245.0,0.3362245395185654,0.6637754604814345,0.27036513,0.72963487,0.0,0.27036513,0.72963487,0.27036513,0.27036513,True,-0.06585940951856539,f9961ff9a45af594b882f51b9e077621c75bfdffae57b40e17aaa8a969ec2c8b,f9961ff9a45af594b882f51b9e077621c75bfdffae57b40e17aaa8a969ec2c8b,c9dab401f4ea1be84731ddf304c8e198f13b89e1d46f1062ed5f8c4b6b7cab7a,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,765,Monique Akoa Makani,reb,betonlineag,player_rebounds,game,2.5,171.0,-227.0,0.34707112304573484,0.6529288769542652,0.24799814,0.75200187,0.0,0.24799813752001865,0.7520018624799814,0.24799813752001865,0.24799813752001862,True,-0.0990729855257162,a81cac76c2a10a0e85e91182a525b51870011f774440ec2e89ae2827c97d5ed2,a81cac76c2a10a0e85e91182a525b51870011f774440ec2e89ae2827c97d5ed2,caac9d7bd58a0b46b3a1552392df5c6365b8c1a1dcac1f9e1f1b77d17baa5548,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,765,Monique Akoa Makani,fg3m,betonlineag,player_threes,game,1.5,167.0,-222.0,0.35201259374248417,0.6479874062575157,0.27687353,0.72312648,0.0,0.27687352723126474,0.7231264727687353,0.27687352723126474,0.2768735272312647,True,-0.07513906651121943,8cdcd7e1e5bc98df4604d7e111ba85a9284b7a236b67fb98bf0f835dfd298bf7,8cdcd7e1e5bc98df4604d7e111ba85a9284b7a236b67fb98bf0f835dfd298bf7,8bd9d554ad463177e702cb16b5ffc569dc6282c96d2284518f25dbf189b2a4dd,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,67033,Sydney Taylor,ast,betonlineag,player_assists,game,2.5,152.0,-200.0,0.3731343283582089,0.626865671641791,0.355196951971876,0.644803048028124,0.0,0.355196951971876,0.644803048028124,0.355196951971876,0.355196951971876,True,-0.017937376386332915,023e7715d4057f3d3646ca6dca28360bfe4e8d35796fd539171b7263e2110dc8,023e7715d4057f3d3646ca6dca28360bfe4e8d35796fd539171b7263e2110dc8,b1f5f9de3d7eb5035f5b1bc48237f9b66d94f142a4f8e20f8edd5b4440e0b8a8,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,ast,pinnacle,player_assists,game,2.5,145.0,-184.0,0.386499727817093,0.6135002721829069,0.27205794810393463,0.7279420518960654,0.0,0.27205794810393463,0.7279420518960654,0.27205794810393463,,False,-0.11444177971315839,486906a70802dc5d6c3521fbd01e7fa547500a1b0fe7be9e4507cde7271138b3,486906a70802dc5d6c3521fbd01e7fa547500a1b0fe7be9e4507cde7271138b3,c5c08dda19fc5d00c8cc3139d5c14b4d8017b6b4e91a3b8761612947b4fb6dc4,20260801T162447Z,2026-08-01T16:24:59Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,242,DeWanna Bonner,fg3m,fanduel,player_threes,game,1.5,140.0,-188.0,0.38961038961038963,0.6103896103896104,0.37118476,0.6288152499999999,0.0,0.37118475628815245,0.6288152437118475,0.37118475628815245,0.37118475628815245,True,-0.018425633322237178,be6dd6579a94209260e10c3bb3f3df3817a66520e79e7e61b8ddebabd1881e2d,be6dd6579a94209260e10c3bb3f3df3817a66520e79e7e61b8ddebabd1881e2d,c87535637ffd25d445a7a18f96e6cccd6dd6fbe26a31c39147aff67cb3dc2539,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,570,Jackie Young,fg3m,fanduel,player_threes,game,2.5,134.0,-180.0,0.3993154592127781,0.6006845407872219,0.43416281,0.5658371799999999,0.0,0.4341628143416282,0.5658371856583718,0.4341628143416282,0.4341628143416282,True,0.034847355128850066,7988194b29d7b2b4b4dd0b5a86f2d3ddcae295eebce433d78fa855c6926da63e,7988194b29d7b2b4b4dd0b5a86f2d3ddcae295eebce433d78fa855c6926da63e,ecf19f45f2dabe6e446fc875ee1b013d1ffcb36353815ac365bdcc4ac6e82c69,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,67033,Sydney Taylor,fg3m,draftkings,player_threes,game,2.5,130.0,-178.0,0.404422461448938,0.5955775385510619,0.30278364,0.69721635,0.0,0.30278364302783645,0.6972163569721636,0.30278364302783645,0.3027836430278364,True,-0.10163881842110156,800850213c9c5b226d3d5c470c01be7c2da9307f7a2c808fc52197732298f027,800850213c9c5b226d3d5c470c01be7c2da9307f7a2c808fc52197732298f027,81631df87467d7de7dfa01b1d0d188de458a46c303cde81b106ba47cca93573d,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,765,Monique Akoa Makani,ast,betonlineag,player_assists,game,2.5,130.0,-169.0,0.40900106431503724,0.5909989356849628,0.1818530638151972,0.8181469361848027,0.0,0.18185306381519722,0.8181469361848028,0.18185306381519722,0.18185306381519722,True,-0.22714800049984002,d24398c99db4ea5f25457fa9792ae514ae691b5fccc1aaa3f8e5542aaad2063c,d24398c99db4ea5f25457fa9792ae514ae691b5fccc1aaa3f8e5542aaad2063c,a2a7d52cc33b11d0fe66401af931dbfd81e496a5bcc2f86e39cd7736212941ac,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,409,Elizabeth Williams,reb,betonlineag,player_rebounds,game,4.5,130.0,-169.0,0.40900106431503724,0.5909989356849628,0.34805155,0.65194843,0.0,0.3480515569610311,0.6519484430389689,0.3480515569610311,0.34805155696103107,True,-0.060949507354006116,593c85361b5bb531883f734238fed077222d144db99737cb8c3b4e32d73da3b3,593c85361b5bb531883f734238fed077222d144db99737cb8c3b4e32d73da3b3,4b3a6ac625b1cc2f3cdf57d878dcbc27e5ff89062333001445b5b50a0137e915,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,408,Natasha Cloud,reb,fanduel,player_rebounds,game,3.5,130.0,-174.0,0.40640759418570166,0.5935924058142985,0.33278175,0.66721824,0.0,0.33278175332781756,0.6672182466721824,0.33278175332781756,0.3327817533278175,True,-0.0736258408578841,74bd640e6220d497d102a8234dce59314ca8496fa02bf1fd016b0f02526c9e1f,74bd640e6220d497d102a8234dce59314ca8496fa02bf1fd016b0f02526c9e1f,c0aa557132c32a7a96e15d8b1f207adfb289ee5f8aac7360b0008455e2e92409,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,67033,Sydney Taylor,reb,betonlineag,player_rebounds,game,2.5,128.0,-167.0,0.4121896998888477,0.5878103001111523,0.32814358,0.6718564,0.0,0.32814358656287174,0.6718564134371283,0.32814358656287174,0.32814358656287174,True,-0.08404611332597595,aa056f190f0b1529ecaef55064e4fbc91e5e80dabc7864eb54c9ea0db9325a8c,aa056f190f0b1529ecaef55064e4fbc91e5e80dabc7864eb54c9ea0db9325a8c,22779fec6d3ed1dfc244d2ac9791e738cf11cf5495374625682d8f8ec3e9b48a,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,285,Courtney Vandersloot,reb,betonlineag,player_rebounds,game,2.5,128.0,-167.0,0.4121896998888477,0.5878103001111523,0.27565818,0.72434184,0.0,0.2756581744868365,0.7243418255131636,0.2756581744868365,0.2756581744868365,True,-0.1365315254020112,a2b310ae11359dd66eef75137b98bb8dc7ff17d8f42b1e9f0c5c1300e00ab79f,a2b310ae11359dd66eef75137b98bb8dc7ff17d8f42b1e9f0c5c1300e00ab79f,289d6e82786f2bbed57a0375650f4100f1b441a0ad97579598b614cbd9e7b7c4,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,66925,Pauline Astier,ast,draftkings,player_assists,game,3.5,127.0,-174.0,0.40957876169691165,0.5904212383030882,0.29259898278290714,0.7074010172170929,0.0,0.29259898278290714,0.7074010172170929,0.29259898278290714,0.29259898278290714,True,-0.11697977891400452,c2b59466907e0524eae29098327b6a6263e6c756ab65e720778c6185d86ea3a5,c2b59466907e0524eae29098327b6a6263e6c756ab65e720778c6185d86ea3a5,2ac085d87eaf58d371aefc4d1b235f10454b8abc3fd814e2dbbe96e262a2d30e,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,591,Sabrina Ionescu,reb,betonlineag,player_rebounds,game,4.5,124.0,-161.0,0.4198571520494176,0.5801428479505824,0.34064148,0.65935854,0.0,0.3406414731871705,0.6593585268128295,0.3406414731871705,0.34064147318717053,True,-0.07921567886224712,08ad707bc5d1ff26c2a84205f4549bd5b79f90d765c380efcf13d108bc3e28cc,08ad707bc5d1ff26c2a84205f4549bd5b79f90d765c380efcf13d108bc3e28cc,fea77a0c182fdc671b97b5240aacc1478844e1c091db5197b6494c3ea3305f38,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,468,Breanna Stewart,ast,betonlineag,player_assists,game,3.5,124.0,-161.0,0.4198571520494176,0.5801428479505824,0.334392787852147,0.665607212147853,0.0,0.334392787852147,0.665607212147853,0.334392787852147,0.33439278785214704,True,-0.0854643641972706,317a1b560664208baf4e6be01232d7959f1cd3e89343488a4e400370595140cf,317a1b560664208baf4e6be01232d7959f1cd3e89343488a4e400370595140cf,1739d07f91754935ad3a541489d352409bd5445c982b20efc9ab4f90a44839d3,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,424,Rebecca Allen,fg3m,betonlineag,player_threes,game,1.5,117.0,-152.0,0.43310875842155927,0.5668912415784408,0.31578913999999997,0.68421086,0.0,0.31578913999999997,0.68421086,0.31578913999999997,0.3157891399999999,True,-0.1173196184215593,356c56d84a2459ba48a63b0a13d6d72676e31b7a0948cff675e9f450ba8d3d3a,356c56d84a2459ba48a63b0a13d6d72676e31b7a0948cff675e9f450ba8d3d3a,6d530755c12b39ac8e27056b9c3f48df6c9613dd747303a79f31b557776f9bf9,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,424,Rebecca Allen,pts,betonlineag,player_points,game,6.5,117.0,-152.0,0.43310875842155927,0.5668912415784408,0.24847533,0.75152469,0.0,0.24847532503049352,0.7515246749695066,0.24847532503049352,0.24847532503049352,True,-0.18463343339106575,075880caeaf32e61d39a2008ad0a959ebab91f5046bdd8fbb9b28ce951c7d64a,075880caeaf32e61d39a2008ad0a959ebab91f5046bdd8fbb9b28ce951c7d64a,79240078a5d2e7900cb19caf57ea4e7ef4ae30de36755006913fd4e4efb16661,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,726,Kamilla Cardoso,ast,draftkings,player_assists,game,2.5,115.0,-156.0,0.4328711531958066,0.5671288468041935,0.4740783867635594,0.5259216132364407,0.0,0.4740783867635594,0.5259216132364407,0.4740783867635594,0.47407838676355935,True,0.0412072335677528,4b8082af9f1c73723f3f7794f1e634e9180cfcea9433a1666dc608b6e126c2aa,4b8082af9f1c73723f3f7794f1e634e9180cfcea9433a1666dc608b6e126c2aa,6659123f362ceaa71b8d84b9a03b0066ab979388e762c66c065c2cc7f5023ff7,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,468,Breanna Stewart,reb,pinnacle,player_rebounds,game,8.5,114.0,-140.0,0.4447739065974797,0.5552260934025204,0.39173993,0.6082600499999999,0.0,0.3917399378347988,0.6082600621652012,0.3917399378347988,,False,-0.05303396876268085,8c202b0ab068e46f58b3bfe00ec474215543f465606a712ea7d8481f1f538e30,8c202b0ab068e46f58b3bfe00ec474215543f465606a712ea7d8481f1f538e30,ff6c29497f6da0349d866381ac53beb7486df57c8a6b13117e7bce40e9afaa03,20260801T162447Z,2026-08-01T16:24:59Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,reb_ast,fanduel,player_rebounds_assists,game,6.5,114.0,-152.0,0.4365299334811531,0.563470066518847,0.82815857,0.17184143000000002,0.0,0.82815857,0.17184143000000002,0.82815857,0.82815857,True,0.39162863651884694,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,4bad9a96e78acdf14ed21a59663fd18cb0397253a4d7e4743d2bb9a01cd9afe9,20260801T162447Z,2026-08-01T16:25:57Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,285,Courtney Vandersloot,ast,draftkings,player_assists,game,4.5,112.0,-153.0,0.43820146875433,0.56179853124567,0.3074113095520431,0.692588690447957,0.0,0.3074113095520431,0.692588690447957,0.3074113095520431,0.30741130955204304,True,-0.13079015920228693,b58b83b090a1150c0401b83f2c3b21aa2c61e9713ee9bef1524cbb4d581a7300,b58b83b090a1150c0401b83f2c3b21aa2c61e9713ee9bef1524cbb4d581a7300,f23a10cbf822d39077d118f7fbcca57279960df3473d7e1dd882bfb3c34c994a,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,535,A'ja Wilson,ast,betonlineag,player_assists,game,3.5,110.0,-143.0,0.4472667034787409,0.552733296521259,0.6020404302937061,0.3979595697062938,0.0,0.6020404302937061,0.3979595697062938,0.6020404302937061,0.6020404302937061,True,0.1547737268149652,deefc5c9b77423a7a1080d5cbb623ca5f43870556f0d6cf31037d7acab039f0d,deefc5c9b77423a7a1080d5cbb623ca5f43870556f0d6cf31037d7acab039f0d,3c616ea041c9d217a74db07f97d64e29b937dccef95f04e4e741713ce36a8f6c,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,726,Kamilla Cardoso,pts,betonlineag,player_points,game,15.5,103.0,-133.0,0.46322988528598974,0.5367701147140101,0.46823838,0.53176163,0.0,0.4682383753176163,0.5317616246823837,0.4682383753176163,0.4682383753176163,True,0.005008490031626567,d76f9d3e1877f4a9648739afd5b4a7ffd6749d16e316bb81e0dada241a29697b,d76f9d3e1877f4a9648739afd5b4a7ffd6749d16e316bb81e0dada241a29697b,8d9ac3acfbd7dd09b7e3b07abdacac918bbcc5e9a9b5f8009c08a459759c1036,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,645,NaLyssa Smith,pts,betonlineag,player_points,game,10.5,103.0,-133.0,0.46322988528598974,0.5367701147140101,0.36596201,0.63403803,0.0,0.3659619953615202,0.6340380046384798,0.3659619953615202,0.3659619953615202,True,-0.09726788992446955,92e739169d8bfde5ad3b520a0cb8d50996efa8bab3a297b5884e99b55602923d,92e739169d8bfde5ad3b520a0cb8d50996efa8bab3a297b5884e99b55602923d,13a032d39620283034f2ecfec97c66e6ef92ac1f45ca80859f77f4b60662cedd,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,242,DeWanna Bonner,pts,pinnacle,player_points,game,10.5,102.0,-124.0,0.47209576799865116,0.5279042320013488,0.28680486,0.71319513,0.0,0.2868048628680486,0.7131951371319514,0.2868048628680486,,False,-0.18529090513060253,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,98033e1e1529c7c0c666dd2832d21229b64ad129b5062436d24429adc3ced592,75f68eb65cf087cd5ba18725016970f19d01d0b1fb93f6a004f26335e4b88850,20260801T162447Z,2026-08-01T16:24:59Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,535,A'ja Wilson,reb,fanduel,player_rebounds,game,10.5,102.0,-136.0,0.46209273182957394,0.5379072681704261,0.30438723,0.6956127599999999,0.0,0.30438723304387233,0.6956127669561276,0.30438723304387233,0.30438723304387233,True,-0.15770549878570161,650ecf9b3a788479aa898fb86486eca27a0583ddc021ee9d2acf59d080e83fa7,650ecf9b3a788479aa898fb86486eca27a0583ddc021ee9d2acf59d080e83fa7,ccae15b0d25813b4df9da1a5ce19277356ba724a838d99569834bb26f74d3984,20260801T162447Z,2026-08-01T16:26:04Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,408,Natasha Cloud,pts,betonlineag,player_points,game,10.5,102.0,-132.0,0.46526552222043954,0.5347344777795604,0.46580764,0.53419237,0.0,0.4658076353419237,0.5341923646580764,0.4658076353419237,0.46580763534192365,True,0.0005421131214841668,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,e59e863ec0857360eb35453101af2e94d6d07b5083a788135f31c61dace601b1,27727b82e3db4b5715cf17082b7bf312db9cc7a59f1c3e7526ba62f3b6820418,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,373,Alyssa Thomas,reb,pinnacle,player_rebounds,game,7.5,101.0,-123.0,0.4742360121642601,0.52576398783574,0.3597452,0.64025478,0.0,0.3597452071949041,0.6402547928050959,0.3597452071949041,,False,-0.11449080496935599,2cd4e0f4d20c4875e12d13968732c035c039bad88094e3a4c9cb61ad8773a43d,2cd4e0f4d20c4875e12d13968732c035c039bad88094e3a4c9cb61ad8773a43d,1d7180680f868ade8e879dbc2a66be9929577234d05d1f564d2e1e6134dd9cdc,20260801T162447Z,2026-08-01T16:24:59Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,465,Jonquel Jones,ast,betonlineag,player_assists,game,2.5,100.0,-130.0,0.4693877551020408,0.5306122448979592,0.4637701007585436,0.5362298992414563,0.0,0.4637701007585437,0.5362298992414564,0.4637701007585437,0.46377010075854364,True,-0.005617654343497092,0fd24ff38ecb46aa26fe24f8ca9e8f23f8e6f44edb5acd83bc0f1f9d982a07b6,0fd24ff38ecb46aa26fe24f8ca9e8f23f8e6f44edb5acd83bc0f1f9d982a07b6,58f42e859117369d531e56f0c4af794b57ba6c2ba9c28a5227629761b82e3bc2,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,726,Kamilla Cardoso,reb_ast,draftkings,player_rebounds_assists,game,10.5,100.0,-135.0,0.4653465346534653,0.5346534653465347,0.64658236,0.35341765,0.0,0.6465823535341765,0.3534176464658236,0.6465823535341765,0.6465823535341765,True,0.18123581888071116,d76f9d3e1877f4a9648739afd5b4a7ffd6749d16e316bb81e0dada241a29697b,d76f9d3e1877f4a9648739afd5b4a7ffd6749d16e316bb81e0dada241a29697b,403784c4f4a98724ebc167ad1bcc5cff264967293c143099f0e53584ae0d27f0,20260801T162447Z,2026-08-01T16:26:33Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,462,Kahleah Copper,pts_reb_ast,betonlineag,player_points_rebounds_assists,game,28.5,-101.0,-128.0,0.4723111001722865,0.5276888998277135,0.15168373,0.84831627,0.0,0.15168373,0.84831627,0.15168373,0.15168373,True,-0.3206273701722865,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,2a6497958965e570e46d49de0f5545eaf3af68341ab99cce9660a6009b6c9dd5,8f6d860208fe90986027b7f7c8e04f5830a92283864abc4fec7a0c8f1fe20868,20260801T162447Z,2026-08-01T16:26:51Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24969,67033,Sydney Taylor,pts_reb_ast,betonlineag,player_points_rebounds_assists,game,21.5,-101.0,-128.0,0.4723111001722865,0.5276888998277135,0.33730836,0.66269166,0.0,0.33730835325383296,0.6626916467461672,0.33730835325383296,0.337308353253833,True,-0.13500274691845354,4f557d17f08eb28ce6e4e63d7f13ef1ed4101690785ec87c974db3e1f944a0e3,4f557d17f08eb28ce6e4e63d7f13ef1ed4101690785ec87c974db3e1f944a0e3,5c0abbbd98c653d6daf7a49089b0a8dae3efe7572a55b3dbcf9387a2f31167ea,20260801T162447Z,2026-08-01T16:26:41Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
24970,424,Rebecca Allen,pts_reb,draftkings,player_points_rebounds,game,9.5,-102.0,-134.0,0.4685880320402072,0.5314119679597926,0.13374144999999998,0.86625857,0.0,0.13374144732517104,0.866258552674829,0.13374144732517104,0.13374144732517107,True,-0.33484658471503614,075880caeaf32e61d39a2008ad0a959ebab91f5046bdd8fbb9b28ce951c7d64a,075880caeaf32e61d39a2008ad0a959ebab91f5046bdd8fbb9b28ce951c7d64a,b17400a08501dd7fa2dfe75753c3e8bf99e8e7893fa5460502b1f96ac06c0f38,20260801T162447Z,2026-08-01T16:26:45Z,active_pmf_json,MODEL_MARKET_TRACE_ONLY_NOT_EV
